family_group,family,task_id,m,n,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,36,1024,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 2}",9.226655960083008,2.5002202422851,-2.2220966816850583,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,37,1024,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 2}",1.327392041683197,17.378944031295994,-0.28321614629450614,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,38,1024,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 2}",1.6452159881591797,14.021667772516222,-0.4978716753910863,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,39,1024,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 2}",1.4801599979400635,15.585255669728028,-0.3921501886491729,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,40,1024,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 4}",0.6900799870491028,33.428982774367206,0.37094776484984454,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,41,1024,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 4}",0.836031973361969,27.59304994907434,0.17908842098049332,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,42,1024,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 4}",0.8361920118331909,27.587768925735553,0.17889701304336597,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,43,1024,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 4}",0.7391039729118347,31.211673655489587,0.30231667386839395,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,44,1024,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 8}",0.509663999080658,45.26251028444569,0.6740035957165862,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,45,1024,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 8}",0.40009599924087524,57.65784222728919,0.9160507625669044,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,46,1024,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 8}",0.3786880075931549,60.9173555471657,0.9710426118766923,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,47,1024,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 8}",0.3766080141067505,61.25380006773071,0.976550382829502,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,0,256,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 1}",0.08441600203514099,347.8028725854354,2.4719982977788133,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,1,256,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 1}",0.07123199850320816,412.1761092899517,2.641813144341971,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,2,256,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 1}",0.049695998430252075,590.7946097754067,3.0018308636028683,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,3,256,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 1}",0.04972799867391586,590.4144301588484,3.001187150903705,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,4,256,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 2}",0.10147199779748917,289.3421696357543,2.2879724023318024,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,5,256,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 2}",0.07196799665689468,407.9608904493139,2.6315337496578968,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,6,256,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 2}",0.04787199944257736,613.3048199755597,3.0392245082741476,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,7,256,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 2}",0.047839999198913574,613.7150604439549,3.0398931860848784,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,8,256,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 4}",0.0830719992518425,353.4298953247933,2.4880475863467004,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,9,256,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 4}",0.06176000088453293,475.39066676653664,2.784499358943516,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,10,256,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 4}",0.04495999962091446,653.027763513198,3.1019820818283192,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,11,256,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 4}",0.04281599819660187,685.7279810500878,3.150843456596099,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,12,256,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 8}",0.06694400310516357,438.57741751531694,2.703898783595241,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,13,256,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 8}",0.06355199962854385,461.9859040094333,2.7558968164043463,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,14,256,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 8}",0.04864000156521797,603.6210332072679,3.02330900914458,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,15,256,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 8}",0.04904000088572502,598.6975422047024,3.0151189692929043,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,16,512,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 1}",1.9204479455947876,15.288166527683096,-0.6525584638255968,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,17,512,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 1}",0.527072012424469,55.70420608172094,0.6404180938092501,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,18,512,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 1}",0.4461759924888611,65.80391705125861,0.8070418028040022,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,19,512,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 1}",0.3243680000305176,90.51487198872177,1.1258766051622158,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,20,512,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 2}",2.143455982208252,13.69756516751621,-0.7624194713695326,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,21,512,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 2}",0.14764800667762756,198.85217999660816,1.9129241712041782,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,22,512,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 2}",0.11680000275373459,251.37095297766365,2.147292185011516,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,23,512,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 2}",0.12326399981975555,238.18899307934387,2.093426883708795,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,24,512,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 4}",0.08211199939250946,357.56196679188804,2.499671117387282,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,25,512,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 4}",0.06905599683523178,425.16406026334715,2.67283755517548,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,26,512,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 4}",0.0461760014295578,635.830888146288,3.075295065431785,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,27,512,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 4}",0.03884800150990486,755.7693281214017,3.2480986446781137,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,28,512,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 8}",0.07814399898052216,375.7182686199382,2.5492020135400413,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,29,512,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 8}",0.06764800101518631,434.0132385199223,2.6934374737274713,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,30,512,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 8}",0.04668800160288811,628.8581004114725,3.0642680723098548,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,31,512,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 8}",0.03961599990725517,741.1179338836545,3.2285222042611013,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,32,1024,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 1}",8.683472156524658,3.3811507045530336,-2.1614214667191702,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,33,1024,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 1}",2.566256046295166,11.44084123732954,-0.9424480454301268,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,34,1024,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 1}",2.381887912750244,12.32641042545926,-0.8678934138856591,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,35,1024,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 1}",2.443039894104004,12.017866785907708,-0.89324312210707,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,36,1024,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 2}",9.461664199829102,3.103061721481334,-2.247248287235409,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,37,1024,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 2}",1.3302719593048096,22.070771164223736,-0.28538340201064555,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,38,1024,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 2}",1.6534559726715088,17.756824787153228,-0.5028676263368052,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,39,1024,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 2}",1.491312026977539,19.687448011469836,-0.39965628751471727,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,40,1024,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 4}",0.6941440105438232,42.29688300126363,0.3650758320139193,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,41,1024,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 4}",0.8627200126647949,34.032046978151776,0.1476650754582286,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,42,1024,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 4}",0.8516160249710083,34.47578150141023,0.1606195286539407,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,43,1024,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 4}",0.74617600440979,39.34745666771107,0.2927937757614585,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,44,1024,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 8}",0.5224959850311279,56.192064324189694,0.6491379793236456,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,45,1024,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 8}",0.40825599431991577,71.91597529121138,0.8958608642756923,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,46,1024,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 8}",0.38732799887657166,75.80171866004471,0.9484834025968131,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n2048,4096,2048,47,1024,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 2048}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 8}",0.38543999195098877,76.17301944042521,0.9533697609982328,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,0,256,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 1}",0.09081599861383438,461.8463777329498,2.3989198127080114,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,1,256,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 1}",0.0756480023264885,554.4500675507389,2.5816642458844283,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,2,256,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 1}",0.06521599739789963,643.140359321574,2.730050481281602,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,3,256,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 1}",0.06563200056552887,639.063865775703,2.7236918884755035,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,4,256,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 2}",0.10409600287675858,402.9265182223878,2.262441701055566,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,5,256,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 2}",0.07840000092983246,534.9877487570284,2.545931339765667,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,6,256,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 2}",0.0613120011985302,684.091844664915,2.7917796770856893,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,7,256,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 2}",0.06281600147485733,667.7126689890963,2.7675454374090793,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,8,256,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 4}",0.08723200112581253,480.821710595709,2.4391840300021115,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,9,256,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 4}",0.06668800115585327,628.9443269108782,2.7077302349590373,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,10,256,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 4}",0.05673599988222122,739.2667810044758,2.8693463511662487,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,11,256,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 4}",0.05907199904322624,710.0325142087703,2.828998256298489,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,12,256,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 8}",0.1181119978427887,355.1124421401092,2.1361219703986656,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n3072,4096,3072,13,256,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 3072}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 8}",0.1056159995496273,397.12770961649255,2.247945408299969,0.0625
